T1		T2		T3		T4		T5		T6		T7		T8	
115.6	Building Blocks	448	Computer			215.7	Building Area	531.1	Computer	680.4	Computer	282.2	Computer	431.5	Building Area
264.9	Building Blocks	282.2	Computer			116.3	Building Area	182.7	Computer	365.1	Computer	165.9	Computer	331.9	Building Area
1743.1	Building Area	514.6	Computer			182.3	Building Area	746.6	Computer	49.5	Computer	249.3	Computer	265.5	Building Area
149.4	Building Area	99.3	Computer			215.2	Building Area	132.8	Computer	232.1	Computer	348.7	Computer	497.9	Building Area
166	Building Area	215.9	Computer			498.1	Building Area	215.8	Computer	381.5	Computer	215.7	Computer	83	Computer
83	Building Area	99.3	Computer			248.9	Building Area	514.6	Computer	348.3	Computer	99.6	White Space	149.4	Computer
232.4	Building Area	83.2	White Space			547.3	Building Area	248.6	Computer	398.4	Computer	199	Computer	630.6	Computer
315.3	Building Area	232.6	Computer			99.1	Computer	82.9	Computer	116.1	Computer			149.6	Computer
249.3	Building Area					166.2	Computer	398.1	Computer	199.2	White Space			182.8	Computer
364.9	Building Area					531.6	Computer	580.5	Computer	216	Computer			298.7	Computer
1211.2	Building Area					282.4	Computer	364.9	Computer					514.7	Computer
929.7	Building Area					116.1	Computer	83.2	Computer					547.5	Computer
182.5	Building Area					614.1	Computer	99.3	Computer					265.6	Computer
348.8	Building Area					481.2	Computer	647	Computer					497.8	Computer
547.8	Building Area					215.5	Computer	248.5	Computer					232.3	Computer
165.9	Computer					1360.8	Computer	182.4	Computer					448	Computer
116.5	Computer					431.2	Computer	99.6	Computer					166	Computer
381.8	Computer					165.8	Computer	199.3	Computer					149.4	Computer
82.9	Computer					83	White Space	165.9	Computer					83	Computer
99.6	White Space					265.3	Computer	398.5	Computer					149.4	White Space
99.6	Computer							564.2	Computer					846.4	White Space
								99.6	Computer						
								879.5	White Space						
								249	Computer						
